# x_m,y_m
162.978073,-196.092664
163.629060,-196.851908
164.280047,-197.611152
164.930969,-198.370447
165.581892,-199.129743
166.232814,-199.889038
166.883737,-200.648334
167.534659,-201.407630
168.185515,-202.166978
168.836371,-202.926327
169.487227,-203.685676
170.138083,-204.445025
170.788939,-205.204373
171.439727,-205.963777
172.090515,-206.723180
172.741303,-207.482584
173.392091,-208.241988
174.042879,-209.001392
174.693598,-209.760851
175.344316,-210.520310
175.995034,-211.279770
176.645752,-212.039229
177.296471,-212.798689
177.947117,-213.558206
178.597764,-214.317723
179.248411,-215.077240
179.899058,-215.836757
180.549705,-216.596274
181.200278,-217.355850
181.850852,-218.115425
182.501425,-218.875001
183.151999,-219.634577
183.802573,-220.394153
184.453071,-221.153789
185.103570,-221.913426
185.754069,-222.673062
186.404568,-223.432699
187.055067,-224.192335
187.705489,-224.952033
188.355911,-225.711731
189.006333,-226.471429
189.656756,-227.231126
190.307178,-227.990825
190.957522,-228.750585
191.607866,-229.510346
192.258210,-230.270108
192.908554,-231.029869
193.558898,-231.789630
194.209161,-232.549455
194.859425,-233.309281
195.509688,-234.069106
196.159951,-234.828932
196.810214,-235.588759
197.460395,-236.348651
198.110576,-237.108544
198.760757,-237.868437
199.410938,-238.628330
200.061119,-239.388224
200.711215,-240.148184
201.361312,-240.908144
202.011408,-241.668104
202.661504,-242.428065
203.311600,-243.188026
203.961611,-243.948056
204.611622,-244.708086
205.261632,-245.468117
205.911643,-246.228147
206.561653,-246.988178
207.211576,-247.748278
207.861499,-248.508379
208.511422,-249.268480
209.161345,-250.028581
209.811267,-250.788682
210.461101,-251.548855
211.110935,-252.309028
211.760769,-253.069201
212.410603,-253.829375
213.060436,-254.589549
213.710179,-255.349795
214.359922,-256.110041
215.009665,-256.870287
215.659408,-257.630534
216.309150,-258.390781
216.958801,-259.151102
217.608451,-259.911423
218.258101,-260.671745
218.907752,-261.432066
219.557402,-262.192388
220.206958,-262.952785
220.856514,-263.713182
221.506070,-264.473579
222.155626,-265.233977
222.805182,-265.994374
223.454642,-266.754849
224.104103,-267.515324
224.753563,-268.275800
225.403024,-269.036275
226.052484,-269.796751
226.701847,-270.557305
227.351210,-271.317858
228.000573,-272.078412
228.649935,-272.838965
229.299298,-273.599519
229.948562,-274.360153
230.597826,-275.120788
231.247090,-275.881422
231.896354,-276.642056
232.545618,-277.402691
233.194781,-278.163406
233.843944,-278.924121
234.493107,-279.684836
235.142270,-280.445552
235.791433,-281.206267
236.440494,-281.967066
237.089555,-282.727864
237.738615,-283.488663
238.387676,-284.249462
239.036737,-285.010261
239.685694,-285.771143
240.334650,-286.532026
240.983607,-287.292909
241.632564,-288.053791
242.281520,-288.814674
242.930371,-289.575642
243.579222,-290.336611
244.228074,-291.097579
244.876925,-291.858547
245.525776,-292.619516
246.174520,-293.380571
246.823264,-294.141626
247.472007,-294.902681
248.120751,-295.663737
248.769495,-296.424792
249.418130,-297.185936
250.066765,-297.947079
250.715400,-298.708223
251.364035,-299.469367
252.012670,-300.230510
252.661194,-300.991743
253.309719,-301.752976
253.958243,-302.514209
254.606768,-303.275442
255.255292,-304.036675
255.903704,-304.797999
256.552116,-305.559323
257.200528,-306.320647
257.848940,-307.081971
258.497352,-307.843296
259.145651,-308.604712
259.793949,-309.366129
260.442248,-310.127545
261.090546,-310.888962
261.738845,-311.650379
262.387027,-312.411888
263.035210,-313.173398
263.683393,-313.934908
264.331575,-314.696419
264.979758,-315.457929
265.627824,-316.219534
266.275889,-316.981139
266.923955,-317.742744
267.572021,-318.504349
268.220087,-319.265954
268.868034,-320.027656
269.515980,-320.789357
270.163927,-321.551059
270.811875,-322.312761
271.459822,-323.074462
272.107648,-323.836261
272.755475,-324.598060
273.403301,-325.359859
274.051128,-326.121659
274.698955,-326.883458
275.346659,-327.645356
275.994363,-328.407254
276.642068,-329.169152
277.289773,-329.931050
277.937478,-330.692949
278.585058,-331.454947
279.232639,-332.216946
279.880220,-332.978944
280.527801,-333.740943
281.175382,-334.502942
281.822837,-335.265042
282.470292,-336.027142
283.117748,-336.789242
283.765203,-337.551342
284.412659,-338.313442
285.059987,-339.075646
285.707316,-339.837850
286.354644,-340.600054
287.001973,-341.362257
287.649302,-342.124461
288.296502,-342.886769
288.943702,-343.649076
289.590902,-344.411384
290.238102,-345.173692
290.885302,-345.935999
291.532371,-346.698413
292.179441,-347.460827
292.826511,-348.223241
293.473581,-348.985654
294.120651,-349.748068
294.767588,-350.510589
295.414526,-351.273110
296.061463,-352.035631
296.708401,-352.798151
297.355340,-353.560672
298.002143,-354.323301
298.648947,-355.085931
299.295752,-355.848560
299.942556,-356.611190
300.589361,-357.373819
301.236030,-358.136558
301.882698,-358.899297
302.529368,-359.662036
303.176037,-360.424775
303.822707,-361.187514
304.469239,-361.950364
305.115771,-362.713215
305.762303,-363.476065
306.408836,-364.238915
307.055369,-365.001766
307.701762,-365.764729
308.348156,-366.527691
308.994549,-367.290654
309.640943,-368.053616
310.287338,-368.816579
310.933591,-369.579656
311.579845,-370.342733
312.226099,-371.105810
312.872353,-371.868887
313.518607,-372.631963
314.164719,-373.395155
314.810831,-374.158347
315.456943,-374.921538
316.103055,-375.684730
316.749167,-376.447921
317.395136,-377.211230
318.041104,-377.974539
318.687073,-378.737848
319.333042,-379.501156
319.979011,-380.264465
320.624835,-381.027891
321.270658,-381.791318
321.916482,-382.554744
322.562306,-383.318171
323.208131,-384.081597
323.853807,-384.845143
324.499484,-385.608688
325.145161,-386.372234
325.790839,-387.135779
326.436517,-387.899325
327.082045,-388.662991
327.727573,-389.426657
328.373102,-390.190323
329.018631,-390.953989
329.664160,-391.717654
330.309538,-392.481443
330.954917,-393.245231
331.600296,-394.009020
332.245675,-394.772808
332.891055,-395.536596
333.536281,-396.300508
334.181508,-397.064420
334.826736,-397.828331
335.471963,-398.592243
336.117191,-399.356154
336.762265,-400.120191
337.407339,-400.884227
338.052413,-401.648263
338.697487,-402.412299
339.342563,-403.176335
339.987488,-403.940505
340.632414,-404.704676
341.277341,-405.468846
341.922267,-406.233017
342.567195,-406.997187
343.212042,-407.761563
343.856890,-408.525939
344.501738,-409.290314
345.146586,-410.054690
345.791435,-410.819065
346.436313,-411.583626
347.081191,-412.348186
347.726069,-413.112746
348.370948,-413.877306
349.015827,-414.641866
349.660847,-415.406521
350.305867,-416.171175
350.950887,-416.935830
351.595908,-417.700483
352.240929,-418.465137
352.886202,-419.229795
353.531476,-419.994453
354.176749,-420.759111
354.822023,-421.523768
355.467298,-422.288424
356.112936,-423.052995
356.758575,-423.817565
357.404214,-424.582135
358.049853,-425.346704
358.695493,-426.111272
359.341609,-426.875664
359.987725,-427.640056
360.633841,-428.404447
361.279957,-429.168837
361.926073,-429.933227
362.572778,-430.697350
363.219484,-431.461472
363.866189,-432.225593
364.512894,-432.989714
365.159599,-433.753833
365.807005,-434.517596
366.454411,-435.281358
367.101817,-436.045118
367.749224,-436.808878
368.396630,-437.572636
369.044849,-438.335947
369.693068,-439.099257
370.341287,-439.862566
370.989506,-440.625873
371.637725,-441.389179
372.286868,-442.151947
372.936012,-442.914714
373.585155,-443.677479
374.234299,-444.440243
374.883443,-445.203005
375.533623,-445.965139
376.183803,-446.727272
376.833984,-447.489403
377.484164,-448.251533
378.134345,-449.013661
378.785674,-449.775070
379.437004,-450.536477
380.088333,-451.297883
380.739663,-452.059287
381.390992,-452.820689
382.043583,-453.581281
382.696173,-454.341871
383.348763,-455.102460
384.001354,-455.863046
384.653944,-456.623631
385.307908,-457.383315
385.961871,-458.142998
386.615835,-458.902678
387.269799,-459.662357
387.923762,-460.422033
388.579282,-461.180657
389.234941,-461.939159
389.890739,-462.697538
390.546674,-463.455796
391.202746,-464.213934
391.860549,-464.970873
392.518486,-465.727693
393.176555,-466.484395
393.834754,-467.240980
394.493083,-467.997449
395.153249,-468.752632
395.813542,-469.507699
396.473960,-470.262653
397.134502,-471.017494
397.795167,-471.772223
398.457751,-472.525551
399.120454,-473.278769
399.783277,-474.031877
400.446216,-474.784876
401.109272,-475.537767
401.773007,-476.287686
402.436857,-477.037503
403.100821,-477.787218
403.764898,-478.536833
404.429086,-479.286348
405.090570,-480.031715
405.752174,-480.776991
406.413896,-481.522178
407.075735,-482.267277
407.737692,-483.012289
408.393134,-483.755694
409.048710,-484.499017
409.704418,-485.242259
410.360259,-485.985423
411.016232,-486.728508
411.661880,-487.472827
412.307685,-488.217068
412.953646,-488.961233
413.599763,-489.705326
414.246036,-490.449347
414.878203,-491.197423
415.510559,-491.945423
416.143104,-492.693350
416.775838,-493.441207
417.408761,-494.188997
418.023831,-494.943655
418.639131,-495.698236
419.254661,-496.452746
419.870421,-497.207186
420.486413,-497.961562
421.080847,-498.725625
421.675561,-499.489610
422.270555,-500.253523
422.865829,-501.017367
423.461385,-501.781150
424.031730,-502.557459
424.602411,-503.333688
425.173429,-504.109845
425.744786,-504.885937
426.316482,-505.661970
426.859371,-506.453413
427.402659,-507.244779
427.946348,-508.036074
428.490440,-508.827309
429.034935,-509.618492
429.547315,-510.428414
430.060153,-511.238265
430.573453,-512.048056
431.087217,-512.857797
431.601446,-513.667500
432.080259,-514.498463
432.559576,-515.329371
433.039400,-516.160239
433.519733,-516.991077
434.000576,-517.821901
434.441596,-518.672243
434.883169,-519.522551
435.325299,-520.372841
435.767986,-521.223128
436.211232,-522.073427
436.610126,-522.940834
437.009631,-523.808233
437.409747,-524.675640
437.810478,-525.543075
438.211824,-526.410555
438.564346,-527.292755
438.917543,-528.174977
439.271417,-529.057242
439.625968,-529.939571
439.981197,-530.821986
440.283194,-531.716783
440.585937,-532.611639
440.889428,-533.506580
441.193666,-534.401630
441.498650,-535.296817
441.746060,-536.202124
441.994292,-537.107538
442.243347,-538.013089
442.493224,-538.918806
442.743920,-539.824720
442.932754,-540.738611
443.122491,-541.652667
443.313127,-542.566924
443.504660,-543.481418
443.697085,-544.396183
443.823411,-545.317017
443.950711,-546.238089
444.078982,-547.159438
444.208218,-548.081107
444.338410,-549.003137
444.398485,-549.933481
444.459478,-550.864133
444.521382,-551.795133
444.584188,-552.726519
444.647885,-553.658328
444.641296,-554.601421
444.635409,-555.544853
444.630217,-556.488649
444.625708,-557.432838
444.621873,-558.377444
444.554056,-559.329286
444.486750,-560.281462
444.419948,-561.233990
444.353640,-562.186886
444.287818,-563.140169
444.165014,-564.095964
444.042569,-565.052068
443.920476,-566.008492
443.798728,-566.965248
443.677316,-567.922344
443.506028,-568.877364
443.334978,-569.832656
443.164159,-570.788226
442.993566,-571.744081
442.823193,-572.700227
442.609650,-573.652515
442.396217,-574.605007
442.182892,-575.557707
441.969670,-576.510615
441.756547,-577.463734
441.509209,-578.415346
441.261879,-579.367074
441.014554,-580.318915
440.767232,-581.270871
440.519910,-582.222941
440.249990,-583.177372
439.980029,-584.131835
439.710026,-585.086331
439.439979,-586.040858
439.169888,-586.995416
438.889094,-587.956223
438.608264,-588.916996
438.327394,-589.877735
438.046485,-590.838439
437.765534,-591.799109
437.487295,-592.765382
437.209035,-593.731593
436.930751,-594.697743
436.652441,-595.663831
436.374105,-596.629856
436.107779,-597.592457
435.841395,-598.555033
435.574951,-599.517585
435.308444,-600.480111
435.041874,-601.442612
434.778820,-602.397920
434.515699,-603.353257
434.252509,-604.308623
433.989248,-605.264017
433.725915,-606.219438
433.454940,-607.164987
433.183925,-608.110626
432.912870,-609.056355
432.641771,-610.002171
432.370627,-610.948075
432.080787,-611.881509
431.790968,-612.815098
431.501167,-613.748844
431.211382,-614.682747
430.921608,-615.616806
430.602172,-616.535891
430.282843,-617.455204
429.963616,-618.374749
429.644485,-619.294529
429.325445,-620.214547
428.967406,-621.113592
428.609665,-622.012990
428.252216,-622.912754
427.895048,-623.812894
427.538153,-624.713420
427.135165,-625.582117
426.732618,-626.451306
426.330498,-627.321006
425.928788,-628.191237
425.527471,-629.062018
425.073206,-629.889927
424.619548,-630.718512
424.166470,-631.547808
423.713945,-632.377845
423.261943,-633.208654
422.749166,-633.987319
422.237122,-634.766865
421.725767,-635.547337
421.215059,-636.328778
420.704951,-637.111227
420.124326,-637.838022
419.544335,-638.565747
418.964932,-639.294442
418.386072,-640.024145
417.807705,-640.754891
417.161197,-641.427443
416.515178,-642.100909
415.869607,-642.775322
415.224437,-643.450712
414.579624,-644.127104
413.873059,-644.742710
413.166859,-645.359208
412.460981,-645.976620
411.755384,-646.594970
411.050025,-647.214277
410.289425,-647.770183
409.529081,-648.326952
408.768954,-648.884602
408.009003,-649.443150
407.249189,-650.002610
406.440744,-650.496069
405.632462,-650.990362
404.824304,-651.485504
404.016235,-651.981508
403.208215,-652.478382
402.358243,-652.906695
401.508353,-653.335820
400.658510,-653.765765
399.808676,-654.196540
398.958815,-654.628150
398.073729,-654.988697
397.188655,-655.350036
396.303555,-655.712173
395.418394,-656.075115
394.533137,-656.438865
393.619407,-656.729113
392.705622,-657.020141
391.791745,-657.311952
390.877742,-657.604549
389.963578,-657.897932
389.027628,-658.115457
388.091560,-658.333753
387.155336,-658.552820
386.218922,-658.772659
385.282282,-658.993266
384.330262,-659.135859
383.378059,-659.279203
382.425639,-659.423299
381.472966,-659.568141
380.520005,-659.713726
379.559485,-659.779885
378.598722,-659.846781
377.637678,-659.914410
376.676319,-659.982764
375.714611,-660.051836
374.753913,-660.040509
373.792906,-660.029914
372.831553,-660.020044
371.869819,-660.010887
370.907668,-660.002433
369.955054,-659.912697
369.002060,-659.823696
368.048648,-659.735420
367.094780,-659.647854
366.140419,-659.560983
365.204047,-659.392022
364.267214,-659.223807
363.329879,-659.056322
362.392003,-658.889547
361.453545,-658.723461
360.541420,-658.474536
359.628741,-658.226369
358.715464,-657.978937
357.801545,-657.732215
356.886943,-657.486176
356.006872,-657.156570
355.126140,-656.827729
354.244698,-656.499624
353.362501,-656.172222
352.479504,-655.845489
351.639058,-655.434431
350.797830,-655.024135
349.955768,-654.614561
349.112825,-654.205668
348.268954,-653.797412
347.474097,-653.303069
346.678374,-652.809408
345.881736,-652.316386
345.084139,-651.823955
344.285541,-651.332064
343.536557,-650.751314
342.786735,-650.171080
342.036043,-649.591320
341.284451,-649.011994
340.531930,-648.433059
339.825848,-647.776305
339.119092,-647.119814
338.411649,-646.463560
337.703504,-645.807515
336.994643,-645.151653
336.328285,-644.433454
335.661411,-643.715364
334.994016,-642.997365
334.326093,-642.279443
333.657638,-641.561579
333.027605,-640.797101
332.397190,-640.032649
331.766393,-639.268212
331.135210,-638.503781
330.503641,-637.739348
329.906383,-636.944344
329.308845,-636.149330
328.711028,-635.354303
328.112933,-634.559257
327.514558,-633.764186
326.945043,-632.951559
326.375321,-632.138919
325.805393,-631.326262
325.235261,-630.513586
324.664924,-629.700886
324.114532,-628.875523
323.563994,-628.050163
323.013311,-627.224804
322.462483,-626.399443
321.911512,-625.574081
321.371084,-624.739885
320.830557,-623.905726
320.289933,-623.071602
319.749213,-622.237514
319.208397,-621.403459
318.668888,-620.564778
318.129314,-619.726177
317.589676,-618.887656
317.049977,-618.049213
316.510217,-617.210848
315.964525,-616.373627
315.418781,-615.536495
314.872986,-614.699453
314.327142,-613.862500
313.781250,-613.025636
313.228009,-612.191824
312.674719,-611.358093
312.121384,-610.524444
311.568004,-609.690874
311.014581,-608.857385
310.454847,-608.026661
309.895070,-607.196009
309.335252,-606.365429
308.775392,-605.534920
308.215493,-604.704481
307.650337,-603.876508
307.085141,-603.048598
306.519907,-602.220751
305.954635,-601.392966
305.389328,-600.565242
304.819816,-599.739684
304.250267,-598.914180
303.680683,-598.088730
303.111064,-597.263332
302.541413,-596.437985
301.968609,-595.614506
301.395770,-594.791072
300.822899,-593.967681
300.249996,-593.144332
299.677063,-592.321026
299.102028,-591.499290
298.526962,-590.677588
297.951865,-589.855920
297.376738,-589.034285
296.801583,-588.212682
296.225378,-587.392352
295.649143,-586.572046
295.072880,-585.751763
294.496588,-584.931504
293.920271,-584.111267
293.343950,-583.292000
292.767601,-582.472747
292.191226,-581.653508
291.614825,-580.834283
291.038399,-580.015069
290.462933,-579.196450
289.887442,-578.377838
289.311928,-577.559232
288.736392,-576.740633
288.160836,-575.922038
287.586667,-575.103671
287.012478,-574.285307
286.438272,-573.466943
285.864048,-572.648581
285.289809,-571.830218
284.716988,-571.011761
284.144152,-570.193302
283.571304,-569.374839
282.998444,-568.556372
282.425572,-567.737900
281.854139,-566.919014
281.282697,-566.100120
280.711247,-565.281218
280.139790,-564.462306
279.568327,-563.643384
278.998322,-562.823729
278.428313,-562.004061
277.858301,-561.184379
277.288288,-560.364683
276.718274,-559.544971
276.149737,-558.724208
275.581202,-557.903426
275.012669,-557.082625
274.444139,-556.261805
273.875614,-555.440964
273.308587,-554.618752
272.741566,-553.796517
272.174552,-552.974259
271.607548,-552.151975
271.040553,-551.329667
270.475076,-550.505667
269.909610,-549.681640
269.344157,-548.857584
268.778718,-548.033498
268.213295,-547.209382
267.649408,-546.383255
267.085538,-545.557095
266.521686,-544.730902
265.957854,-543.904675
265.394042,-543.078413
264.831728,-542.249791
264.269441,-541.421140
263.707184,-540.592459
263.144956,-539.763747
262.582761,-538.935004
262.021074,-538.104614
261.459432,-537.274209
260.897837,-536.443788
260.336290,-535.613350
259.774791,-534.782895
259.211573,-533.952946
258.648418,-533.122995
258.085327,-532.293043
257.522302,-531.463088
256.959343,-530.633130
256.392348,-529.805926
255.825435,-528.978735
255.258603,-528.151555
254.691854,-527.324384
254.125189,-526.497222
253.552173,-525.675063
252.979256,-524.852927
252.406439,-524.030814
251.833722,-523.208723
251.261106,-522.386651
250.679826,-521.571826
250.098663,-520.757035
249.517616,-519.942276
248.936688,-519.127548
248.355880,-518.312849
247.764094,-517.507638
247.172443,-516.702469
246.580928,-515.897340
245.989549,-515.092248
245.398308,-514.287193
244.793780,-513.493863
244.189404,-512.700580
243.585183,-511.907342
242.981118,-511.114146
242.377208,-510.320991
241.757716,-509.541809
241.138397,-508.762678
240.519252,-507.983594
239.900283,-507.204556
239.281490,-506.425559
238.644887,-505.663251
238.008497,-504.901007
237.372319,-504.138823
236.736355,-503.376696
236.100605,-502.614622
235.442424,-501.874945
234.784511,-501.135345
234.126867,-500.395817
233.469493,-499.656356
232.812390,-498.916955
232.126173,-498.207741
231.440287,-497.498602
230.754732,-496.789529
230.069510,-496.080515
229.384618,-495.371549
228.663868,-494.700550
227.943516,-494.029601
227.223561,-493.358690
226.504001,-492.687806
225.784832,-492.016937
225.022900,-491.391622
224.261423,-490.766309
223.500397,-490.140981
222.739817,-489.515627
221.979679,-488.890229
221.170270,-488.316961
220.361314,-487.743635
219.552804,-487.170236
218.744735,-486.596750
217.937098,-486.023162
217.084280,-485.505863
216.232303,-484.987717
215.381121,-484.468704
214.530688,-483.948809
213.680958,-483.428017
212.794912,-482.966838
211.909494,-482.504749
211.024661,-482.041742
210.140366,-481.577806
209.256565,-481.112934
208.345131,-480.711365
207.434124,-480.308855
206.523500,-479.905402
205.613213,-479.501002
204.703220,-479.095654
203.773605,-478.756963
202.844219,-478.417344
201.915020,-478.076799
200.985968,-477.735331
200.057021,-477.392947
199.113162,-477.115932
198.169360,-476.838054
197.225583,-476.559321
196.281796,-476.279741
195.337967,-475.999327
194.380901,-475.777284
193.423769,-475.554467
192.466544,-475.330888
191.509201,-475.106559
190.551713,-474.881495
189.582597,-474.707442
188.613337,-474.532714
187.643912,-474.357325
186.674303,-474.181289
185.704491,-474.004621
184.724770,-473.871602
183.744865,-473.738006
182.764763,-473.603850
181.784451,-473.469148
180.803915,-473.333916
179.815265,-473.234948
178.826428,-473.135500
177.837395,-473.035585
176.848156,-472.935219
175.858704,-472.834416
174.862987,-472.762473
173.867106,-472.690135
172.871056,-472.617418
171.874830,-472.544336
170.878425,-472.470904
169.877638,-472.418900
168.876732,-472.366582
167.875702,-472.313964
166.874546,-472.261059
165.873262,-472.207881
164.869485,-472.168685
163.865649,-472.129248
162.861755,-472.089584
161.857802,-472.049706
160.853788,-472.009627
159.849066,-471.975743
158.844409,-471.941688
157.839816,-471.907474
156.835289,-471.873117
155.830826,-471.838629
154.827994,-471.797775
153.825396,-471.756820
152.823032,-471.715780
151.820904,-471.674671
150.819012,-471.633507
149.821452,-471.569817
148.824302,-471.506115
147.827560,-471.442419
146.831226,-471.378749
145.835298,-471.315121
144.846419,-471.212777
143.858117,-471.110543
142.870386,-471.008442
141.883223,-470.906499
140.896620,-470.804735
139.919633,-470.648140
138.943346,-470.491821
137.967748,-470.335806
136.992825,-470.180121
136.018563,-470.024795
135.055782,-469.800015
134.093676,-469.575667
133.132229,-469.351778
132.171418,-469.128373
131.211222,-468.905479
130.266936,-468.610053
129.323231,-468.315187
128.380084,-468.020905
127.437469,-467.727230
126.495358,-467.434182
125.575069,-467.070687
124.655248,-466.707867
123.735867,-466.345742
122.816893,-465.984330
121.898296,-465.623647
121.007437,-465.194626
120.116915,-464.766380
119.226694,-464.338924
118.336739,-463.912270
117.447014,-463.486429
116.590752,-462.994288
115.734670,-462.502995
114.878731,-462.012557
114.022894,-461.522983
113.167120,-461.034276
112.349726,-460.482017
111.532339,-459.930644
110.714919,-459.380157
109.897424,-458.830558
109.079813,-458.281845
108.304783,-457.673434
107.529579,-457.065918
106.754160,-456.459295
105.978483,-455.853558
105.202505,-455.248698
104.473266,-454.588062
103.743668,-453.928307
103.013666,-453.269422
102.283219,-452.611394
101.552282,-451.954206
100.872238,-451.245156
100.191643,-450.536942
99.510455,-449.829547
98.828631,-449.122950
98.146129,-448.417127
97.518658,-447.663336
96.890446,-446.910306
96.261449,-446.158011
95.631626,-445.406421
95.000935,-444.655505
94.429491,-443.860425
93.857310,-443.065867
93.284375,-442.271793
92.710669,-441.478163
92.136180,-440.684938
91.625248,-439.851306
91.113517,-439.018044
90.600974,-438.185112
90.087611,-437.352468
89.573417,-436.520074
89.126897,-435.650852
88.679545,-434.781840
88.231354,-433.912997
87.782318,-433.044282
87.332435,-432.175654
86.952293,-431.271149
86.571412,-430.366699
86.189793,-429.462273
85.807438,-428.557841
85.424351,-427.653372
85.100165,-426.717971
84.775399,-425.782558
84.450058,-424.847117
84.124148,-423.911631
83.797675,-422.976085
83.510006,-422.019230
83.221880,-421.062389
82.933304,-420.105555
82.644283,-419.148719
