# x_m,y_m
-196.107460,316.868255
-196.478464,317.772826
-196.850469,318.678318
-197.223429,319.584819
-197.597287,320.492409
-197.797363,321.424619
-197.998834,322.358130
-198.201612,323.293142
-198.405576,324.229838
-198.610581,325.168369
-198.573164,326.110364
-198.536769,327.054100
-198.501230,327.999771
-198.466354,328.947534
-198.431927,329.897503
-198.121693,330.830482
-197.811423,331.764775
-197.501019,332.700407
-197.190384,333.637386
-196.879420,334.575706
-196.362542,335.463971
-195.845264,336.353005
-195.327546,337.242791
-194.809351,338.133307
-194.290644,339.024529
-193.655029,339.825382
-193.018665,340.627688
-192.381392,341.431415
-191.743065,342.236492
-191.103557,343.042823
-190.325101,343.590558
-189.544854,344.140767
-188.762063,344.693262
-187.976138,345.247573
-187.186788,345.803048
-186.249404,345.808265
-185.310732,345.813303
-184.370787,345.818059
-183.429610,345.822432
-182.487259,345.826329
-181.539053,345.580817
-180.590611,345.334986
-179.641946,345.088829
-178.693070,344.842338
-177.743997,344.595504
-176.806868,344.282789
-175.869633,343.969747
-174.932304,343.656375
-173.994890,343.342667
-173.057404,343.028619
-172.129445,342.664882
-171.201487,342.300826
-170.273538,341.936447
-169.345606,341.571740
-168.417699,341.206702
-167.496842,340.808166
-166.576069,340.409317
-165.655383,340.010151
-164.734791,339.610666
-163.814297,339.210856
-162.898325,338.793716
-161.982494,338.376262
-161.066807,337.958489
-160.151265,337.540393
-159.235873,337.121970
-158.322196,336.702040
-157.408699,336.281749
-156.495380,335.861098
-155.582234,335.440090
-154.669261,335.018725
-153.756042,334.604496
-152.842989,334.189915
-151.930100,333.774983
-151.017372,333.359702
-150.104802,332.944076
-149.191742,332.534920
-148.278836,332.125423
-147.366081,331.715585
-146.453475,331.305409
-145.541015,330.894897
-144.627949,330.489552
-143.715025,330.083875
-142.802243,329.677869
-141.889600,329.271536
-140.977094,328.864878
-140.063868,328.462083
-139.150777,328.058969
-138.237820,327.655538
-137.324994,327.251792
-136.412297,326.847733
-135.498774,326.446237
-134.585379,326.044434
-133.672112,325.642326
-132.758970,325.239917
-131.845952,324.837208
-130.932048,324.435824
-130.018267,324.034145
-129.104608,323.632176
-128.191070,323.229919
-127.277651,322.827375
-126.363548,322.425356
-125.449563,322.023058
-124.535697,321.620482
-123.621947,321.217631
-122.708313,320.814507
-121.794316,320.411311
-120.880435,320.007849
-119.966669,319.604123
-119.053016,319.200136
-118.139476,318.795891
-117.225898,318.390978
-116.312434,317.985812
-115.399082,317.580398
-114.485841,317.174737
-113.572711,316.768832
-112.659869,316.361664
-111.747139,315.954259
-110.834520,315.546619
-109.922010,315.138748
-109.009610,314.730647
-108.097826,314.320689
-107.186153,313.910508
-106.274590,313.500108
-105.363136,313.089492
-104.451791,312.678661
-103.541391,312.265379
-102.631102,311.851891
-101.720923,311.438198
-100.810853,311.024305
-99.900891,310.610213
-98.992206,310.193076
-98.083632,309.775749
-97.175169,309.358233
-96.266814,308.940532
-95.358568,308.522648
-94.451932,308.101128
-93.545407,307.679433
-92.638992,307.257566
-91.732689,306.835529
-90.826494,306.413327
-89.922242,305.986896
-89.018102,305.560306
-88.114074,305.133560
-87.210157,304.706662
-86.306351,304.279614
-85.404813,303.847743
-84.503387,303.415730
-83.602075,302.983577
-82.700875,302.551289
-81.799786,302.118866
-80.901219,301.681096
-80.002763,301.243199
-79.104418,300.805178
-78.206184,300.367036
-77.308059,299.928775
-76.412580,299.485005
-75.517210,299.041122
-74.621948,298.597131
-73.726793,298.153032
-72.831745,297.708830
-71.939440,297.259052
-71.047241,296.809176
-70.155147,296.359206
-69.263157,295.909144
-68.371270,295.458993
-67.482223,295.003198
-66.593278,294.547321
-65.704435,294.091364
-64.815692,293.635330
-63.927050,293.179222
-63.041343,292.717404
-62.155735,292.255518
-61.270225,291.793566
-60.384812,291.331552
-59.499496,290.869478
-58.617211,290.401627
-57.735021,289.933722
-56.852925,289.465767
-55.970922,288.997764
-55.089011,288.529715
-54.210228,288.055823
-53.331535,287.581892
-52.452932,287.107925
-51.574418,286.633923
-50.695992,286.159891
-49.820788,285.679949
-48.945671,285.199981
-48.070639,284.719992
-47.195691,284.239983
-46.320826,283.759957
-45.449279,283.273955
-44.577814,282.787942
-43.706429,282.301921
-42.835123,281.815895
-41.963895,281.329867
-41.096080,280.837794
-40.228341,280.345724
-39.360677,279.853661
-38.493087,279.361607
-37.625569,278.869564
-36.761559,278.371411
-35.897620,277.873275
-35.033749,277.375159
-34.169947,276.877066
-33.306212,276.378999
-32.446078,275.874752
-31.586009,275.370538
-30.726003,274.866357
-29.866059,274.362213
-29.006176,273.858109
-28.149988,273.347758
-27.293858,272.837453
-26.437786,272.327196
-25.581769,271.816989
-24.725805,271.306835
-23.873631,270.790368
-23.021508,270.273959
-22.169435,269.757612
-21.317411,269.241328
-20.465434,268.725111
-19.617339,268.202512
-18.769288,267.679986
-17.921280,267.157535
-17.073313,266.635160
-16.225386,266.112865
-15.381432,265.584122
-14.537516,265.055463
-13.693636,264.526893
-12.849788,263.998412
-12.005973,263.470024
-11.166223,262.935120
-10.326503,262.400314
-9.486810,261.865608
-8.647142,261.331005
-7.807498,260.796508
-6.972011,260.255426
-6.136545,259.714455
-5.301097,259.173597
-4.465666,258.632854
-3.630251,258.092229
-2.799083,257.544952
-1.967927,256.997797
-1.136782,256.450768
-0.305644,255.903867
0.525488,255.357096
1.352282,254.803604
2.179074,254.250246
3.005865,253.697026
3.832657,253.143947
4.659454,252.591009
5.481825,252.031279
6.304203,251.471696
7.126591,250.912263
7.948991,250.352981
8.771404,249.793854
9.589428,249.227788
10.407471,248.661880
11.225535,248.096131
12.043623,247.530544
12.861736,246.965120
13.675666,246.392784
14.489628,245.820612
15.303626,245.248608
16.117661,244.676773
16.931735,244.105109
17.741843,243.526930
18.551997,242.948924
19.362200,242.371092
20.172455,241.793437
20.982763,241.215960
21.789320,240.632394
22.595937,240.049007
23.402618,239.465802
24.209363,238.882781
25.016176,238.299944
25.819453,237.711445
26.622804,237.123131
27.426231,236.535007
28.229738,235.947073
29.033326,235.359332
29.833592,234.766352
30.633946,234.173566
31.434391,233.580976
32.234929,232.988584
33.035561,232.396391
33.833086,231.799386
34.630712,231.202581
35.428443,230.605980
36.226279,230.009584
37.024224,229.413394
37.819275,228.812818
38.614440,228.212451
39.409723,227.612294
40.205126,227.012348
41.000649,226.412617
41.793493,225.808926
42.586464,225.205450
43.379565,224.602192
44.172799,223.999154
44.966167,223.396337
45.757067,222.789987
46.548108,222.183861
47.339291,221.577960
48.130620,220.972286
48.922096,220.366840
49.711316,219.758289
50.500690,219.149970
51.290219,218.541883
52.079906,217.934030
52.869753,217.326415
53.657777,216.715956
54.445967,216.105735
55.234325,215.495754
56.022854,214.886014
56.811555,214.276518
57.599497,213.664396
58.387619,213.052518
59.175924,212.440884
59.964412,211.829499
60.753087,211.218363
61.542331,210.605618
62.331768,209.993124
63.121400,209.380884
63.911228,208.768899
64.701255,208.157172
65.490137,207.547175
66.279215,206.937445
67.068494,206.327985
67.857973,205.718796
68.647657,205.109880
69.430155,204.503422
70.212866,203.897268
70.995792,203.291418
71.778938,202.685872
72.562307,202.080631
73.332352,201.471095
74.102879,200.862187
74.873893,200.253898
75.645398,199.646217
76.417399,199.039133
77.174576,198.417258
77.932267,197.795972
78.690478,197.175266
79.449212,196.555127
80.208476,195.935545
80.954901,195.296543
81.701839,194.658064
82.449293,194.020097
83.197265,193.382633
83.945759,192.745661
84.683531,192.091864
85.421805,191.438533
86.160581,190.785660
86.899862,190.133236
87.639647,189.481252
88.370438,188.815512
89.101716,188.150195
89.833480,187.485294
90.565730,186.820800
91.298467,186.156707
92.023678,185.481339
92.749356,184.806361
93.475501,184.131764
94.202112,183.457542
94.929187,182.783689
95.649787,182.101047
96.370836,181.418767
97.092332,180.736840
97.814274,180.055262
98.536659,179.374025
99.253187,178.685986
99.970148,177.998281
100.687540,177.310904
101.405360,176.623848
102.123608,175.937110
102.836629,175.244285
103.550066,174.551770
104.263916,173.859560
104.978176,173.167648
105.692844,172.476029
106.402916,171.778957
107.113383,171.082173
107.824244,170.385672
108.535494,169.689449
109.247133,168.993499
109.954801,168.292733
110.662843,167.592236
111.371257,166.892004
112.080040,166.192030
112.789188,165.492312
113.494989,164.788419
114.201142,164.084778
114.907644,163.381385
115.614490,162.678236
116.321679,161.975325
117.026143,161.268887
117.730933,160.562686
118.436048,159.856719
119.141483,159.150981
119.847235,158.445468
120.550881,157.737078
121.254828,157.028912
121.959074,156.320968
122.663614,155.613240
123.368445,154.905726
124.071788,154.195987
124.775405,153.486463
125.479294,152.777149
126.183451,152.068042
126.887871,151.359137
127.591419,150.648666
128.295214,149.938400
128.999252,149.228335
129.703530,148.518467
130.408044,147.808793
131.112299,147.098213
131.816772,146.387830
132.521460,145.677641
133.226359,144.967641
133.931465,144.257827
134.636840,143.547861
135.342407,142.838082
136.048162,142.128486
136.754101,141.419069
137.460221,140.709828
138.166852,140.001082
138.873655,139.292503
139.580627,138.584091
140.287764,137.875840
140.995061,137.167747
141.702822,136.460150
142.410737,135.752703
143.118802,135.045403
143.827014,134.338246
144.535368,133.631228
145.244098,132.924618
145.952964,132.218140
146.661962,131.511789
147.371089,130.805562
148.080339,130.099456
148.789879,129.393669
149.499536,128.687995
150.209307,127.982429
150.919188,127.276968
151.629174,126.571609
152.339364,125.866481
153.049653,125.161447
153.760038,124.456502
154.470514,123.751643
155.181078,123.046866
155.891758,122.342233
156.602520,121.637674
157.313358,120.933186
158.024271,120.228764
158.735253,119.524405
159.446264,118.820102
160.157339,118.115853
160.868473,117.411656
161.579663,116.707506
162.290903,116.003401
163.002088,115.299262
163.713318,114.595159
164.424588,113.891088
165.135896,113.187045
165.847238,112.483027
166.558436,111.778888
167.269662,111.074765
167.980910,110.370654
168.692178,109.666554
169.403460,108.962458
170.114514,108.258153
170.825577,107.553846
171.536645,106.849532
172.247713,106.145208
172.958778,105.440870
173.669528,104.736237
174.380267,104.031583
175.090992,103.326905
175.801699,102.622197
176.512385,101.917459
177.222700,101.212379
177.932985,100.507261
178.643237,99.802101
179.353451,99.096895
180.063623,98.391640
180.773423,97.686045
181.483173,96.980394
182.192870,96.274683
182.902509,95.568909
183.612086,94.863069
184.321292,94.156891
185.030429,93.450640
185.739492,92.744312
186.448478,92.037904
187.157382,91.331412
187.865917,90.624585
188.574363,89.917667
189.282715,89.210656
189.990970,88.503547
190.699123,87.796337
191.406909,87.088795
192.114585,86.381145
192.822148,85.673384
193.529594,84.965508
194.236918,84.257513
194.943876,83.549190
195.650705,82.840741
196.357400,82.132164
197.063958,81.423455
197.770375,80.714610
198.476427,80.005439
199.182330,79.296126
199.888080,78.586667
200.593673,77.877058
201.299105,77.167297
202.004174,76.457212
202.709073,75.746968
203.413799,75.036560
204.118349,74.325986
204.822718,73.615241
205.526724,72.904177
206.230542,72.192935
206.934166,71.481513
207.637594,70.769907
208.340821,70.058113
209.043688,69.346002
209.746346,68.633696
210.448791,67.921193
211.151019,67.208489
211.853027,66.495580
212.554676,65.782355
213.256096,65.068920
213.957283,64.355269
214.658234,63.641400
215.358944,62.927309
216.059297,62.212906
216.759402,61.498273
217.459254,60.783409
218.158850,60.068309
218.858186,59.352969
219.557166,58.637319
220.255877,57.921424
220.954317,57.205278
221.652480,56.488880
222.350363,55.772225
223.047893,55.055262
223.745134,54.338036
224.442083,53.620543
225.138736,52.902779
225.835089,52.184742
226.531091,51.466399
227.226784,50.747775
227.922166,50.028867
228.617232,49.309671
229.311979,48.590184
230.006375,47.870394
230.700444,47.150305
231.394181,46.429915
232.087583,45.709219
232.780645,44.988215
233.473360,44.266910
234.165727,43.545289
234.857743,42.823348
235.549404,42.101085
236.240706,41.378495
236.931662,40.655607
237.622251,39.932386
238.312469,39.208827
239.002313,38.484928
239.691778,37.760685
240.380899,37.036146
241.069634,36.311256
241.757979,35.586011
242.445930,34.860408
243.133482,34.134443
243.820693,33.408184
244.507498,32.681556
245.193893,31.954556
245.879874,31.227180
246.565438,30.499425
247.250662,29.771377
247.935461,29.042943
248.619831,28.314118
249.303768,27.584900
249.987268,26.855285
250.670426,26.125385
251.353140,25.395080
252.035405,24.664368
252.717217,23.933244
253.398573,23.201705
254.079588,22.469898
254.760139,21.737669
255.440221,21.005014
256.119832,20.271929
256.798967,19.538412
257.477769,18.804650
258.156088,18.070448
258.833920,17.335802
259.511261,16.600708
260.188107,15.865164
260.864631,15.129397
261.540652,14.393173
262.216167,13.656487
262.891172,12.919335
263.565663,12.181713
264.239758,11.443816
264.913168,10.705292
265.585899,9.966147
266.257958,9.226388
